min_valence,max_valence,sum_valence,mean_valence,min_arousal,max_arousal,sum_arousal,mean_arousal,min_dominance,max_dominance,sum_dominance,mean_dominance,id,min_valence,min_arousal,min_dominance,range_valence,range_arousal,range_dominance,std_valence,std_arousal,std_dominance
0.0,0.878,6.666,0.138875,0.0,0.51,3.539,0.07372916666666668,0.0,0.861,5.409,0.1126875,wuhoIm_jPc0.002.mp4,0.438,0.2,0.255,0.4400000000000001,0.31,0.606,0.12075519939869332,0.09728130803274586,0.16246403289180986
0.0,0.765,1.4609999999999999,0.04058333333333333,0.0,0.625,1.296,0.036000000000000004,0.0,0.7040000000000001,1.5590000000000002,0.04330555555555556,OTXGM3Guxy4.003.mp4,0.125,0.31,0.373,0.64,0.315,0.3310000000000001,0.2679452680430589,0.1380507153186828,0.13773000964043952
0.0,0.8959999999999999,8.687999999999999,0.1703529411764706,0.0,0.685,5.571000000000001,0.10923529411764707,0.0,0.852,6.954,0.1363529411764706,gAWA-fcIa_M.003.mp4,0.45,0.28800000000000003,0.37,0.4459999999999999,0.397,0.48200000000000004,0.11865748030839054,0.1262894205841459,0.12452152210544015
0.0,0.938,9.943,0.1603709677419355,0.0,0.462,5.1530000000000005,0.08311290322580646,0.0,0.705,7.1770000000000005,0.11575806451612902,Znixev2a1AI.001.mp4,0.4270000000000001,0.208,0.28600000000000003,0.5109999999999999,0.254,0.4189999999999999,0.14739871852299874,0.07138708255388755,0.122494553166888
0.0,0.958,4.065,0.09914634146341464,0.0,0.642,3.569,0.08704878048780487,0.0,0.737,3.247,0.07919512195121951,z_W8_j7CB2A.001.mp4,0.06,0.353,0.2,0.8979999999999999,0.28900000000000003,0.5369999999999999,0.27410827593995674,0.08590431316533625,0.17536038693536932
0.0,0.8370000000000001,8.774,0.1994090909090909,0.0,0.769,6.497000000000001,0.1476590909090909,0.0,0.667,6.473,0.14711363636363636,qtB-CogljAo.002.mp4,0.49,0.193,0.358,0.3470000000000001,0.5760000000000001,0.30900000000000005,0.09473896886826574,0.17421273314223873,0.09758966674579618
0.0,0.885,6.258000000000001,0.14553488372093026,0.0,0.763,4.138999999999999,0.09625581395348838,0.0,0.812,5.022,0.11679069767441863,KYvbRwTCtaU.000.mp4,0.163,0.222,0.26,0.722,0.541,0.552,0.2000368965966029,0.15617454978324732,0.18408628411698685
0.0,1.0,2.784,0.056816326530612235,0.0,0.88,3.2110000000000003,0.06553061224489795,0.0,0.746,3.262,0.06657142857142856,ZeGT9pSG734.002.mp4,0.042,0.48,0.598,0.958,0.4,0.14800000000000002,0.3408034037388711,0.14164801445837494,0.054356600335193885
0.0,0.6709999999999999,5.652,0.12845454545454546,0.0,0.642,4.196000000000001,0.09536363636363636,0.0,0.598,4.302,0.09777272727272726,BJpWi1qGp1A.000.mp4,0.125,0.24,0.212,0.5459999999999999,0.402,0.386,0.16532380348878986,0.15044547184943785,0.12318993465376947
0.0,0.74,3.2880000000000003,0.06710204081632654,0.0,0.585,2.103,0.04291836734693878,0.0,0.645,2.891,0.059000000000000004,Qz_cjgCtDcM.003.mp4,0.449,0.25,0.404,0.29100000000000004,0.335,0.24100000000000005,0.10208329931972222,0.1194316401405702,0.09369528032700238
0.0,0.918,3.1739999999999995,0.08352631578947367,0.0,0.472,1.7840000000000005,0.04694736842105264,0.0,0.741,2.543,0.06692105263157895,XbsA_lCKQLs.002.mp4,0.56,0.418,0.461,0.3579999999999999,0.05400000000000005,0.28,0.14026849254198176,0.026038433132583083,0.11497255107198412
0.0,0.918,4.628,0.1250810810810811,0.0,0.594,3.2460000000000004,0.08772972972972973,0.0,0.755,3.6919999999999997,0.0997837837837838,Q4z4GRUtccE.000.mp4,0.3,0.353,0.158,0.6179999999999999,0.24100000000000002,0.597,0.1986665753549532,0.07977596180324406,0.20516673159920945
0.0,0.918,9.317,0.17917307692307693,0.0,0.5770000000000001,5.433,0.10448076923076922,0.0,0.6609999999999999,6.307,0.12128846153846155,b6eoqD1J_qU.004.mp4,0.385,0.16,0.213,0.5329999999999999,0.417,0.448,0.14241175212340146,0.11908428244957693,0.10714459522399758
0.0,0.914,9.298,0.1823137254901961,0.0,0.615,5.361000000000001,0.10511764705882352,0.0,0.755,7.058,0.13839215686274509,JciLbidX1Q8.003.mp4,0.48,0.194,0.373,0.4340000000000001,0.421,0.382,0.13143126536251906,0.1374949165278699,0.11516640905727644
0.0,0.765,4.2040000000000015,0.16169230769230772,0.0,0.76,3.034,0.11669230769230768,0.0,0.7040000000000001,3.486,0.1340769230769231,Rops7WYMCCY.003.mp4,0.229,0.292,0.37,0.536,0.46799999999999997,0.3340000000000001,0.16775820792596294,0.15131505178916996,0.11684421863563227
0.0,0.877,12.444,0.21091525423728813,0.0,0.745,9.221,0.15628813559322033,0.0,0.78,10.526,0.17840677966101695,Q6We7dJplls.005.mp4,0.219,0.226,0.255,0.6579999999999999,0.519,0.525,0.18951137169046084,0.1626645244052925,0.14032572821831354
0.0,0.918,7.5470000000000015,0.15094000000000002,0.0,0.769,3.468,0.06936,0.0,0.618,5.157,0.10314000000000001,B77ZCcCMrkM.004.mp4,0.5,0.154,0.271,0.4179999999999999,0.615,0.34700000000000003,0.1135056702992526,0.1546157059581129,0.1213086358177642
0.0,0.7809999999999999,2.821,0.091,0.0,0.868,2.458,0.07929032258064515,0.0,0.809,2.8139999999999996,0.0907741935483871,OTXGM3Guxy4.000.mp4,0.28,0.269,0.389,0.5009999999999999,0.599,0.42,0.17650767688687086,0.2044080233258959,0.15776108518896542
0.0,0.906,8.395999999999999,0.16462745098039214,0.0,0.745,5.502000000000001,0.10788235294117647,0.0,0.873,7.292999999999999,0.14300000000000002,2AYq7CdNXNo.000.mp4,0.49,0.215,0.37,0.4159999999999999,0.53,0.503,0.1311979398019802,0.17199246577691613,0.17343897175397724
0.0,0.917,5.003,0.10006,0.0,0.594,2.994,0.05988,0.0,0.735,4.399,0.08797999999999999,3DURnr95fMg.000.mp4,0.537,0.24,0.5539999999999999,0.38,0.354,0.18100000000000005,0.10566214930578673,0.1047946485625432,0.05771322488416855
0.0,0.8109999999999999,6.601000000000001,0.14044680851063832,0.0,0.931,5.301,0.1127872340425532,0.0,0.737,5.908,0.12570212765957445,AP0aklGHino.003.mp4,0.061,0.25,0.36,0.75,0.6809999999999999,0.377,0.19594491502006944,0.1823659896106362,0.09857850791233462
0.0,0.765,7.466,0.21958823529411764,0.0,0.51,4.44,0.13058823529411767,0.0,0.8390000000000001,6.2989999999999995,0.18526470588235291,ZRrduU1CXqU.004.mp4,0.41,0.187,0.25,0.35500000000000004,0.32299999999999995,0.5890000000000001,0.10138910927357997,0.11181276615197484,0.18254551187395832
0.0,0.908,4.637,0.2208095238095238,0.0,0.931,3.161,0.1505238095238095,0.0,0.78,3.4760000000000004,0.16552380952380955,LGgx7RVdL2Y.002.mp4,0.635,0.269,0.312,0.2729999999999999,0.6619999999999999,0.46799999999999997,0.09632828706506144,0.2218546195647551,0.14816844768333404
0.0,0.774,1.493,0.0933125,0.0,0.462,0.815,0.0509375,0.0,0.5770000000000001,1.023,0.06393750000000001,p7-JUvStF4w.005.mp4,0.7190000000000001,0.353,0.446,0.05499999999999994,0.10900000000000004,0.13100000000000006,0.02749999999999997,0.05450000000000002,0.06550000000000003
0.0,0.75,1.619,0.05059375,0.0,0.642,1.3319999999999999,0.041625,0.0,0.654,1.489,0.04653125,ask-ZFRztf8.005.mp4,0.198,0.337,0.237,0.552,0.305,0.417,0.24373801964860184,0.1401594330277726,0.18479598360233795
0.0,0.765,2.099,0.06559375,0.0,0.509,1.287,0.04021875,0.0,0.7040000000000001,1.683,0.05259375,QiPb8vlGDFo.002.mp4,0.667,0.361,0.379,0.09799999999999998,0.14800000000000002,0.3250000000000001,0.04619764303752109,0.061013659672786935,0.13551629668296972
0.0,1.0,6.643,0.1476222222222222,0.0,0.735,3.773,0.08384444444444444,0.0,0.772,4.821000000000001,0.10713333333333333,VugKq4gOi50.004.mp4,0.224,0.16699999999999998,0.264,0.7759999999999999,0.5680000000000001,0.508,0.2350081062431677,0.1504147931554606,0.1418742048435867
0.0,0.918,6.807,0.13613999999999998,0.0,0.6829999999999999,5.266,0.10532000000000001,0.0,0.667,6.502999999999999,0.13005999999999998,nDsTSmE73M0.005.mp4,0.115,0.24,0.255,0.8029999999999999,0.443,0.412,0.22105886282466336,0.13981942719887755,0.1507743669269489
0.0,0.7759999999999999,7.832999999999998,0.195825,0.0,0.77,5.662999999999999,0.141575,0.0,0.823,6.297999999999999,0.15745,eFzN_frNW8g.003.mp4,0.208,0.163,0.264,0.5679999999999998,0.607,0.5589999999999999,0.1410034194114252,0.1477849547726116,0.13952616607793736
0.0,0.875,5.078,0.1880740740740741,0.0,0.516,2.8000000000000003,0.10370370370370373,0.0,0.623,3.8339999999999996,0.14200000000000002,5BPGRteF64Y.005.mp4,0.471,0.23,0.259,0.404,0.28600000000000003,0.364,0.1365354807366935,0.09010271915985668,0.12687173641122754
0.0,1.0,7.347,0.12245,0.0,0.883,5.571000000000001,0.09285,0.0,0.7809999999999999,5.807,0.09678333333333336,mflgXFsGU9w.000.mp4,0.26,0.278,0.36,0.74,0.605,0.4209999999999999,0.2306733838135644,0.18633327668454716,0.14338762150199716
0.0,0.9,5.7200000000000015,0.1361904761904762,0.0,0.75,3.58,0.08523809523809524,0.0,0.75,4.963,0.11816666666666667,KXUERmhPyr8.002.mp4,0.48,0.193,0.343,0.42,0.5569999999999999,0.407,0.13208592414797535,0.1689916354128398,0.13859301819124234
0.0,0.918,4.9780000000000015,0.10370833333333336,0.0,0.642,3.3480000000000003,0.06974999999999999,0.0,0.836,3.997,0.08327083333333334,5Eez38v8TuU.003.mp4,0.51,0.24,0.444,0.4079999999999999,0.402,0.392,0.1409411514188291,0.1416522041437249,0.12988236435878647
0.0,0.927,8.5,0.15454545454545454,0.0,0.726,6.081,0.11056363636363636,0.0,0.735,6.900999999999999,0.12547272727272726,4QUgf0dHnKk.005.mp4,0.208,0.269,0.264,0.7190000000000001,0.457,0.47100000000000003,0.1963945944640378,0.1354482542960105,0.1689486246025757
0.0,0.917,12.857999999999999,0.18908823529411767,0.0,0.922,8.392999999999999,0.1234264705882353,0.0,0.7929999999999999,10.505,0.15448529411764705,mkJjaOADfj4.003.mp4,0.208,0.09,0.259,0.7090000000000001,0.8320000000000001,0.5339999999999999,0.17227534178874745,0.1750806956805918,0.1547113881922195
0.0,1.0,7.12,0.17365853658536587,0.0,0.8140000000000001,5.484,0.13375609756097562,0.0,0.81,6.784000000000002,0.16546341463414635,PWM-bKcs2p8.004.mp4,0.224,0.396,0.441,0.7759999999999999,0.418,0.3690000000000001,0.21332369769906012,0.10902862009582624,0.1102181473261096
0.0,0.95,6.847,0.16302380952380952,0.0,0.8370000000000001,4.273,0.10173809523809522,0.0,0.8490000000000001,4.702,0.11195238095238096,84emxO86qa8.001.mp4,0.552,0.21,0.311,0.3979999999999999,0.6270000000000001,0.5379999999999999,0.1542038894002769,0.18228718354275655,0.1642255299621774
0.0,0.918,9.447000000000001,0.17494444444444446,0.0,0.5770000000000001,5.063,0.09375925925925924,0.0,0.684,7.037999999999999,0.13033333333333333,YJ5CINQ8v_E.001.mp4,0.385,0.16,0.213,0.5329999999999999,0.417,0.4710000000000001,0.1284342633412128,0.096638754590945,0.14534336356825284
0.0,1.0,6.455,0.17445945945945945,0.0,0.735,5.071999999999999,0.13708108108108105,0.0,0.772,5.6979999999999995,0.154,Bo-mrL28d8M.004.mp4,0.24,0.24,0.349,0.76,0.495,0.423,0.19766651208538086,0.1385184464250159,0.1173965927955322
0.0,1.0,5.136,0.1656774193548387,0.0,0.892,4.164,0.13432258064516128,0.0,0.812,4.74,0.15290322580645166,hrat_RJczFM.004.mp4,0.022,0.292,0.37,0.978,0.6000000000000001,0.4420000000000001,0.2763824343188257,0.17041860227099626,0.14758641536401648
0.0,0.812,7.527000000000001,0.16363043478260872,0.0,0.642,4.39,0.09543478260869563,0.0,0.643,5.475,0.11902173913043478,LeQKH1vAVpg.001.mp4,0.49,0.187,0.245,0.3220000000000001,0.455,0.39799999999999996,0.10102980170886873,0.14493379714737195,0.12365012804953608
0.0,0.7809999999999999,7.022,0.14044,0.0,0.642,4.227,0.08454,0.0,0.598,4.835,0.0967,xotlPVnG05U.000.mp4,0.4270000000000001,0.224,0.278,0.3539999999999999,0.418,0.31999999999999995,0.11061914409957396,0.10908136321871346,0.10148565831177922
0.0,0.918,9.683,0.2482820512820513,0.0,0.625,6.2700000000000005,0.16076923076923078,0.0,0.84,8.751000000000001,0.2243846153846154,t30ERiF6b50.000.mp4,0.29100000000000004,0.23,0.259,0.6269999999999999,0.395,0.581,0.14857498895759674,0.09868059269684187,0.1580029543829798
0.0,0.906,5.167999999999999,0.10133333333333333,0.0,0.8370000000000001,3.685,0.07225490196078431,0.0,0.8490000000000001,4.497,0.08817647058823529,300gK3CnzW0.004.mp4,0.479,0.275,0.42,0.427,0.562,0.4290000000000001,0.17109372058754754,0.18140157279429772,0.1320604376173026
0.0,0.918,4.788,0.126,0.0,0.618,3.167,0.08334210526315787,0.0,0.905,4.346,0.11436842105263158,DVh_7dO2cWY.005.mp4,0.51,0.25,0.368,0.4079999999999999,0.368,0.537,0.1435668087387491,0.12097562581287327,0.1926910395807077
0.0,0.774,3.221,0.0825897435897436,0.0,0.555,2.673,0.06853846153846152,0.0,0.58,2.948,0.07558974358974359,cgp1OzTOq1o.004.mp4,0.208,0.264,0.264,0.5660000000000001,0.29100000000000004,0.31599999999999995,0.1895215242743296,0.08454656970557466,0.11974070625603425
0.0,0.78,5.346,0.1215,0.0,0.67,3.625,0.08238636363636362,0.0,0.75,4.586,0.10422727272727274,aPTNxA43WHY.000.mp4,0.208,0.16,0.213,0.5720000000000001,0.51,0.537,0.18598148055952,0.16239921851055658,0.18535198414015255
0.0,0.958,3.13,0.2845454545454545,0.0,0.665,1.989,0.18081818181818185,0.0,0.81,2.404,0.21854545454545451,Vy-Lr_iM5qo.000.mp4,0.5710000000000001,0.31,0.482,0.3869999999999999,0.35500000000000004,0.32799999999999996,0.14139041693127574,0.15103041912144718,0.12711215520161714
0.0,0.74,1.666,0.05048484848484848,0.0,0.5770000000000001,1.4390000000000005,0.04360606060606061,0.0,0.71,1.6269999999999998,0.0493030303030303,0gv5Z0qt2jc.005.mp4,0.28,0.35200000000000004,0.4270000000000001,0.46,0.22500000000000006,0.2829999999999999,0.19843610782538765,0.09432685490121864,0.1213159328182228
0.0,0.906,5.698,0.11172549019607844,0.0,0.6629999999999999,3.5239999999999996,0.06909803921568627,0.0,0.7979999999999999,5.0950000000000015,0.09990196078431374,8aLr0vNobr4.000.mp4,0.438,0.09,0.339,0.468,0.573,0.459,0.1308752115094922,0.16130379282660065,0.16535043221019646
0.0,0.927,4.948,0.10756521739130437,0.0,0.625,3.167,0.06884782608695651,0.0,0.7829999999999999,4.385,0.09532608695652174,t899haDGi38.004.mp4,0.438,0.215,0.336,0.4890000000000001,0.41,0.4469999999999999,0.14681961721786366,0.14623050083686373,0.18223641067305948
0.0,0.757,7.8610000000000015,0.1708913043478261,0.0,0.594,5.074,0.11030434782608696,0.0,0.667,6.8,0.14782608695652175,H6yu96w7tUc.005.mp4,0.431,0.2,0.35100000000000003,0.326,0.394,0.316,0.09415975345973264,0.12704413806922174,0.11808892447151953
0.0,0.7959999999999999,8.120999999999999,0.1845681818181818,0.0,0.667,6.8290000000000015,0.15520454545454546,0.0,0.757,7.006,0.15922727272727275,UtVo107m5lg.002.mp4,0.12,0.28,0.14800000000000002,0.6759999999999999,0.387,0.609,0.21717390880735807,0.15664799888781072,0.18386388685353328
0.0,1.0,5.729,0.15913888888888889,0.0,0.519,3.424,0.0951111111111111,0.0,0.675,4.239,0.11775,4TpJ1FT2w6Y.001.mp4,0.112,0.269,0.312,0.888,0.2500000000000001,0.363,0.28660924509687397,0.09777397404217547,0.1497150940119265
0.0,0.938,3.3160000000000003,0.07711627906976745,0.0,0.85,3.188,0.07413953488372094,0.0,0.74,3.298,0.07669767441860466,13KtmgntgQw.002.mp4,0.276,0.373,0.5489999999999999,0.6619999999999999,0.47700000000000004,0.1910000000000001,0.2323078991338865,0.18766203665099665,0.06633430485050705
0.0,0.918,8.273000000000001,0.17984782608695654,0.0,0.615,5.1579999999999995,0.1121304347826087,0.0,0.8240000000000001,6.831,0.1485,lNaZ4aJaiBU.000.mp4,0.449,0.222,0.26,0.4689999999999999,0.39299999999999996,0.5640000000000001,0.14459999918158228,0.12788946780846092,0.1574130360082209
0.0,0.847,8.406,0.175125,0.0,0.625,6.727,0.14014583333333333,0.0,0.735,7.603,0.15839583333333332,YuoLr4xDvbE.004.mp4,0.125,0.226,0.273,0.722,0.39899999999999997,0.462,0.2445531320081589,0.12894764865537486,0.13837188061072958
0.0,0.88,5.267,0.11970454545454545,0.0,0.6729999999999999,3.735,0.08488636363636362,0.0,0.81,4.613,0.10484090909090908,qoztP0w5-Vo.005.mp4,0.306,0.24,0.222,0.5740000000000001,0.433,0.5880000000000001,0.1833984306775824,0.12060932540645435,0.15603279903597195
0.0,0.927,4.397,0.12932352941176473,0.0,0.551,2.485,0.07308823529411765,0.0,0.7390000000000001,3.576,0.1051764705882353,cnsvc0alWOA.000.mp4,0.493,0.317,0.4270000000000001,0.4340000000000001,0.23400000000000004,0.3120000000000001,0.13448967329212388,0.08230110705344264,0.12495199078045938
0.0,0.958,7.6339999999999995,0.13162068965517246,0.0,0.7879999999999999,5.4,0.09310344827586206,0.0,0.81,6.145,0.10594827586206897,Cl7vQ9QR0es.000.mp4,0.469,0.269,0.312,0.489,0.5189999999999999,0.4980000000000001,0.1304920756911385,0.17092606298708354,0.13696666663314488
0.0,0.917,5.604,0.11208,0.0,0.855,4.715,0.0943,0.0,0.8859999999999999,5.035,0.1007,s0pgZM5G6ds.003.mp4,0.173,0.353,0.345,0.7440000000000001,0.502,0.5409999999999999,0.2581584354185967,0.18279888429299956,0.1549151101669062
0.0,0.918,3.772,0.10194594594594594,0.0,0.574,2.416,0.0652972972972973,0.0,0.618,2.655,0.07175675675675676,Cl7vQ9QR0es.005.mp4,0.173,0.21,0.193,0.7449999999999999,0.364,0.425,0.20802089769432064,0.1457555963850137,0.165004514471327
0.0,0.91,7.033,0.14963829787234045,0.0,0.7020000000000001,4.556,0.09693617021276596,0.0,0.625,5.098000000000001,0.108468085106383,G2D3qU6R_YA.004.mp4,0.385,0.16,0.213,0.525,0.542,0.412,0.18702301997347812,0.16808045692465262,0.15013513912472326
0.0,0.7190000000000001,4.567,0.16914814814814816,0.0,0.353,2.3480000000000003,0.08696296296296296,0.0,0.5539999999999999,2.9419999999999997,0.10896296296296296,iXaqqRE76lI.001.mp4,0.302,0.24,0.158,0.4170000000000001,0.113,0.3959999999999999,0.1440573865244157,0.039111040249368914,0.11337638238024995
0.0,0.7240000000000001,4.785,0.0976530612244898,0.0,0.7829999999999999,3.909,0.07977551020408162,0.0,0.77,4.394,0.08967346938775511,fDw_PAgW07o.001.mp4,0.104,0.276,0.264,0.6200000000000001,0.5069999999999999,0.506,0.19301122592567854,0.14660225858499662,0.18298316727549788
0.0,0.802,6.127000000000002,0.11346296296296295,0.0,0.809,4.901999999999999,0.09077777777777776,0.0,0.596,5.433,0.10061111111111112,xRhUBifOWiI.001.mp4,0.406,0.265,0.336,0.396,0.544,0.25999999999999995,0.12850680915811427,0.1874538841360348,0.07865974429084313
0.0,0.828,8.349,0.15752830188679245,0.0,0.8,6.643,0.12533962264150944,0.0,0.721,6.611000000000001,0.12473584905660375,cgp1OzTOq1o.000.mp4,0.235,0.16,0.2,0.593,0.64,0.5209999999999999,0.1711489799365843,0.16244172972347826,0.1470181243550906
0.0,0.885,7.489,0.17020454545454544,0.0,0.5479999999999999,5.3740000000000006,0.12213636363636365,0.0,0.7170000000000001,6.497999999999999,0.1476818181818182,m7zdWVDT-34.001.mp4,0.14300000000000002,0.241,0.287,0.742,0.30699999999999994,0.4300000000000001,0.19884221094141707,0.0819629733116292,0.11606818033038642
0.0,0.7190000000000001,4.852,0.151625,0.0,0.5770000000000001,2.986,0.0933125,0.0,0.48,3.1180000000000003,0.0974375,DLuwObrDhtc.000.mp4,0.6459999999999999,0.353,0.4270000000000001,0.07300000000000018,0.2240000000000001,0.052999999999999936,0.0320777117612329,0.09779841825021968,0.0163694588692928
0.0,0.969,5.825999999999999,0.14564999999999995,0.0,0.8440000000000001,3.457,0.086425,0.0,0.79,4.552,0.11379999999999997,yEWy_vXTTJU.005.mp4,0.667,0.24,0.575,0.30200000000000005,0.6040000000000001,0.21500000000000008,0.09653084523421857,0.1972434525956102,0.06874947124100933
0.0,0.802,6.819,0.1482391304347826,0.0,0.802,4.534,0.09856521739130436,0.0,0.812,5.724,0.12443478260869564,ygUEI08LgcM.002.mp4,0.031,0.215,0.259,0.7709999999999999,0.5870000000000001,0.5529999999999999,0.2125327915875572,0.17026441854428134,0.16005624011577932
0.0,1.0,4.198,0.11345945945945947,0.0,0.741,3.0,0.08108108108108109,0.0,0.6729999999999999,2.97,0.08027027027027027,Kq-c6lqGNlo.001.mp4,0.333,0.269,0.312,0.667,0.472,0.3609999999999999,0.1902447403333133,0.15104101348674154,0.12130447440306595
0.0,0.76,2.664,0.0683076923076923,0.0,0.642,2.26,0.05794871794871796,0.0,0.598,2.343,0.060076923076923076,SsoZjq7x4MA.004.mp4,0.188,0.24,0.295,0.5720000000000001,0.402,0.303,0.2160235172382859,0.16338053739659447,0.10493350275293396
0.0,0.765,2.532,0.09377777777777778,0.0,0.373,1.214,0.04496296296296296,0.0,0.7040000000000001,2.119,0.07848148148148147,XN5vpJU3ifw.004.mp4,0.4270000000000001,0.24,0.307,0.338,0.133,0.3970000000000001,0.12509796161408865,0.06364157446198201,0.14244011899742293
0.0,1.0,9.436,0.19257142857142856,0.0,0.843,5.053999999999999,0.10314285714285716,0.0,0.772,7.417000000000001,0.15136734693877552,6NHEp_CF2jE.000.mp4,0.493,0.18,0.336,0.507,0.6629999999999999,0.436,0.1700949265077258,0.19247143797943067,0.13212733682359104
0.0,0.774,7.4,0.13703703703703704,0.0,0.812,5.9990000000000006,0.1110925925925926,0.0,0.633,6.218999999999999,0.11516666666666668,BjQ95T-Dw1U.004.mp4,0.229,0.25,0.258,0.545,0.562,0.375,0.1751039927700784,0.1493862393954345,0.13060836259098504
0.0,0.866,2.552,0.08232258064516129,0.0,0.74,2.074,0.06690322580645161,0.0,0.735,2.592,0.08361290322580646,isqmQc9AfBc.003.mp4,0.198,0.398,0.426,0.6679999999999999,0.342,0.309,0.2609061133818064,0.13773434575297475,0.12843091528132936
0.0,0.918,2.838,0.2027142857142857,0.0,0.412,1.281,0.0915,0.0,0.618,2.192,0.15657142857142856,dNXqs5HNijI.004.mp4,0.493,0.24,0.4270000000000001,0.4249999999999999,0.17200000000000004,0.19099999999999995,0.15342832202693216,0.08066094160124837,0.07348809427383456
0.0,0.969,5.825000000000001,0.17132352941176476,0.0,0.7829999999999999,3.787,0.11138235294117647,0.0,0.855,4.692,0.138,8bn3HZY76xU.001.mp4,0.083,0.25,0.368,0.8860000000000001,0.5329999999999999,0.48700000000000004,0.2779462346839763,0.17244269881615745,0.15746428166412854
0.0,0.67,3.904,0.05915151515151515,0.0,0.6859999999999999,3.364,0.05096969696969697,0.0,0.5770000000000001,3.2430000000000003,0.04913636363636364,rG8D-A2F8xg.004.mp4,0.076,0.16,0.14800000000000002,0.5940000000000001,0.5259999999999999,0.4290000000000001,0.18225853296761216,0.17700456853977134,0.14739440664798345
0.0,0.802,7.761000000000001,0.14925000000000002,0.0,0.8240000000000001,7.444,0.14315384615384616,0.0,0.812,7.3870000000000005,0.1420576923076923,evrzg3Pzyc0.002.mp4,0.094,0.2,0.267,0.7080000000000001,0.6240000000000001,0.545,0.21322721719763205,0.1890940093675583,0.1664332408764519
0.0,0.74,3.6489999999999996,0.12163333333333333,0.0,0.5479999999999999,2.005,0.06683333333333333,0.0,0.71,2.716,0.09053333333333334,7IegDaeNlik.002.mp4,0.531,0.215,0.312,0.209,0.333,0.398,0.07980270811333548,0.10656049403455713,0.13438212513409495
0.0,0.828,8.15,0.163,0.0,0.745,4.646000000000001,0.09292000000000003,0.0,0.609,5.771,0.11542000000000001,F-Dy1EFm_Mw.005.mp4,0.448,0.13,0.314,0.38,0.615,0.295,0.08935190716268718,0.14955397197180814,0.08200137103775157
0.0,0.802,4.14,0.18818181818181814,0.0,0.602,2.7680000000000002,0.1258181818181818,0.0,0.596,3.140000000000001,0.14272727272727276,m0iznoJi8hw.001.mp4,0.5710000000000001,0.31,0.446,0.231,0.292,0.14999999999999994,0.08406148543377838,0.1114086571541408,0.053049243370874015
0.0,0.823,7.292999999999999,0.13023214285714285,0.0,0.917,6.205,0.11080357142857143,0.0,0.7040000000000001,6.327000000000001,0.11298214285714285,UOvgGSx9k_k.002.mp4,0.125,0.196,0.125,0.698,0.7210000000000001,0.5790000000000001,0.23527986608423465,0.17536572097954195,0.19730428846966486
0.0,1.0,6.129,0.21889285714285714,0.0,0.61,3.645,0.13017857142857142,0.0,0.6729999999999999,4.632999999999999,0.16546428571428567,m0tNIKbEwHE.003.mp4,0.104,0.206,0.391,0.8959999999999999,0.404,0.2819999999999999,0.2506351930595542,0.15479735857637306,0.09414265508351057
0.0,0.918,6.0790000000000015,0.1293404255319149,0.0,0.615,4.021,0.0855531914893617,0.0,0.887,5.5139999999999985,0.1173191489361702,9cj8rrj1wSk.004.mp4,0.479,0.353,0.446,0.439,0.262,0.441,0.12399113867182525,0.090908718293288,0.15414927829866734
0.0,0.757,8.052999999999999,0.18727906976744188,0.0,0.596,5.186,0.12060465116279068,0.0,0.75,6.075999999999999,0.14130232558139533,USO-o9dHJ3U.001.mp4,0.354,0.135,0.172,0.40299999999999997,0.461,0.5780000000000001,0.11609387142415625,0.15195316157819638,0.17826408174457548
0.0,0.6709999999999999,2.5889999999999995,0.061642857142857124,0.0,0.642,2.022,0.04814285714285715,0.0,0.7040000000000001,2.265,0.05392857142857143,SxRNdq2nGN0.001.mp4,0.602,0.255,0.4270000000000001,0.06899999999999995,0.387,0.27699999999999997,0.027976552682559015,0.14857742089563944,0.10036028846112392
0.0,0.917,5.517,0.15762857142857145,0.0,0.873,4.4830000000000005,0.12808571428571427,0.0,0.8590000000000001,4.548,0.12994285714285714,-OXMbG7ZwRk.005.mp4,0.071,0.273,0.245,0.8460000000000001,0.6,0.6140000000000001,0.2351581028443063,0.17366919028521147,0.17403128709771956
0.0,0.8270000000000001,4.158,0.08485714285714288,0.0,0.612,2.263,0.04618367346938775,0.0,0.8240000000000001,3.631,0.07410204081632654,VGoAtKcKIe8.005.mp4,0.4270000000000001,0.185,0.295,0.4,0.42700000000000005,0.5290000000000001,0.13102925881903882,0.15019810991561186,0.17844645944621287
0.0,0.969,2.736,0.10133333333333333,0.0,0.728,2.1870000000000003,0.08100000000000003,0.0,0.86,2.7960000000000003,0.10355555555555557,vtOEl_Mg0Io.000.mp4,0.398,0.439,0.56,0.5710000000000002,0.289,0.29999999999999993,0.21425802202018016,0.10881492314935484,0.1371604899378826
0.0,0.917,8.558,0.16147169811320755,0.0,0.575,5.171,0.09756603773584906,0.0,0.802,6.742999999999999,0.12722641509433966,1tPH6PNeOSk.004.mp4,0.51,0.269,0.312,0.407,0.306,0.4900000000000001,0.10236522304420036,0.07438577186233639,0.12724612524115966
0.0,0.765,6.25,0.14204545454545456,0.0,0.569,3.965,0.09011363636363637,0.0,0.735,5.2250000000000005,0.11875,a5-PJqy9QmU.002.mp4,0.385,0.16,0.213,0.38,0.4089999999999999,0.522,0.13799202875528718,0.1532483278864732,0.17303251139598014
