id,flair_prob_min,flair_prob_max,flair_prob_mean,flair_prob_std,flair_prob_sum,polarity_min,polarity_max,polarity_mean,polarity_std,polarity_sum,neg_min,neg_max,neg_mean,neg_std,neg_sum,pos_min,pos_max,pos_mean,pos_std,pos_sum,compound_min,compound_max,compound_mean,compound_std,compound_sum,neu_min,neu_max,neu_mean,neu_std,neu_sum,subjectivity_min,subjectivity_max,subjectivity_mean,subjectivity_std,subjectivity_sum
2x8GZaBY6TM.002.mp4,0.0004000067710876465,0.9984999895095824,0.3674399971961975,0.4814912367699654,1.8371999859809875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.1376,0.30768296,0.688,0.0,0.29600000000000004,0.0592,0.13237523,0.29600000000000004,0.312,1.0,0.8624,0.30768296,4.312,0.0,0.0,0.0,0.0,0.0
2x8GZaBY6TM.003.mp4,0.0059000253677368155,0.9955999851226808,0.7262749969959259,0.4816574409929698,2.905099987983704,-0.25,0.4,0.0375,0.2688711,0.15,0.0,0.10099999999999999,0.02525,0.0505,0.10099999999999999,0.0,0.618,0.31899998,0.3011998,1.2759999,0.0,0.7964,0.429625,0.4204428,1.7185,0.382,1.0,0.65575004,0.28356820000000005,2.6230001,0.0,0.8888889000000001,0.34722220000000004,0.4312271,1.3888888000000001
2yUnXroXyeI.003.mp4,0.6686000227928162,0.998199999332428,0.9086000084877014,0.14058148449880986,4.543000042438507,0.0,0.65,0.21333332,0.30354387,1.0666666,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1552,0.1513975,0.7759999999999999,0.0,0.5423,0.26078,0.24747017,1.3039,0.69,1.0,0.8448,0.1513975,4.224,0.0,1.0,0.3,0.44721359999999993,1.5
300gK3CnzW0.000.mp4,0.05119997262954712,0.9692000150680542,0.6197499930858612,0.4217959878638751,2.478999972343445,-0.072916664,0.25,0.044270835999999994,0.1413945,0.17708334,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.086,0.172,0.344,0.0,0.2732,0.0683,0.1366,0.2732,0.6559999999999999,1.0,0.91400003,0.17199999,3.6560001000000004,0.0,0.5104167000000001,0.2421875,0.22556755,0.96875
300gK3CnzW0.002.mp4,0.962000012397766,0.9983999729156494,0.9850333333015442,0.0200330433732109,2.955099999904633,0.0,0.425,0.14166667,0.24537387,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.08066667,0.13971877,0.242,0.0,0.6258,0.2086,0.3613058,0.6258,0.758,1.0,0.91933334,0.13971876,2.758,0.0,1.0,0.65,0.5634714,1.95
300gK3CnzW0.004.mp4,0.10610002279281616,0.10610002279281616,0.10610002279281616,,0.10610002279281616,0.2,0.2,0.2,,0.2,0.036000000000000004,0.036000000000000004,0.036000000000000004,,0.036000000000000004,0.17,0.17,0.17,,0.17,0.8207,0.8207,0.8207,,0.8207,0.795,0.795,0.795,,0.795,0.625,0.625,0.625,,0.625
32XmVytuwQc.001.mp4,0.03519999980926514,0.9983000159263612,0.6640500128269196,0.4527334842409384,2.6562000513076782,0.0,0.15,0.0375,0.075,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.11525,0.2305,0.461,0.0,0.8563,0.214075,0.42815,0.8563,0.539,1.0,0.88475,0.23050001,3.5389999999999997,0.0,0.35,0.103125,0.16719967,0.4125
35-2f1y0guA.000.mp4,0.2264000177383423,0.9940999746322632,0.5517199993133545,0.31717099971607216,2.7585999965667725,-0.1875,0.2,0.0025000006,0.13704470000000002,0.012500003,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0926,0.1271566,0.46299999999999997,0.0,0.7056,0.21748,0.31904343,1.0874,0.755,1.0,0.9074,0.1271566,4.537,0.0,0.5,0.14,0.21908903,0.7
36NZ0sHWQFg.001.mp4,0.11489999294281004,0.9977999925613404,0.6955249905586243,0.3946563250644955,2.782099962234497,0.0,0.5,0.125,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.38799999999999996,0.16275,0.19473293,0.6509999999999999,0.0,0.3612,0.146875,0.17831439,0.5875,0.612,1.0,0.83725,0.19473293,3.3489999999999998,0.0,0.5,0.125,0.25,0.5
36sZ__mv_KY.003.mp4,0.0020999908447265625,0.8382999897003174,0.2214749902486801,0.4116289452609391,0.8858999609947205,-0.5,0.0,-0.1875,0.23935679,-0.75,0.0,0.21600000000000003,0.098000005,0.11433285,0.39200002,0.0,0.34299999999999997,0.1745,0.14303961,0.698,-0.1531,0.5574,0.20154999,0.33325082,0.80619997,0.441,1.0,0.7275,0.23234242,2.91,0.0,1.0,0.5625,0.43851075,2.25
38fE5B4ghw0.000.mp4,0.014500021934509276,0.9980999827384948,0.6911499947309494,0.457017591718757,2.7645999789237976,0.0,0.3525,0.156875,0.15431805,0.6275,0.0,0.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.059499998,0.071672864,0.23799999,0.0,0.4351,0.156975,0.20649394,0.6279,0.856,1.0,0.9405,0.071672864,3.762,0.15,0.6333333000000001,0.393125,0.25333732,1.5725
38fE5B4ghw0.002.mp4,0.9395999908447266,0.9767000079154968,0.9581499993801116,0.026233673652878327,1.9162999987602236,0.0,0.3,0.15,0.21213204,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.23399999999999999,0.11699999999999999,0.16546299,0.23399999999999999,0.0,0.6697,0.33485,0.47354943,0.6697,0.7659999999999999,1.0,0.883,0.165463,1.766,0.0,0.825,0.4125,0.58336306,0.825
38fE5B4ghw0.003.mp4,0.6008999943733215,0.9977999925613404,0.9021999835968018,0.17099623692052812,4.510999917984009,0.0,0.7,0.22666666,0.29758283,1.1333333,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0264,0.059032194,0.132,0.0,0.4404,0.088080004,0.19695288,0.4404,0.868,1.0,0.9736,0.05903221,4.868,0.0,0.6,0.24000001,0.2880972,1.2
38fE5B4ghw0.004.mp4,0.0,0.9988999962806702,0.5344142913818359,0.4327971518171822,3.740900039672852,-0.25,1.0,0.16468254,0.39438155,1.1527778,0.0,0.6859999999999999,0.1282857,0.25143766,0.898,0.0,0.51,0.13928571,0.23823008,0.975,-0.7623,0.743,0.041557132999999996,0.49059004,0.29089993,0.314,1.0,0.73242855,0.27978852,5.127000000000001,0.0,1.0,0.40992063,0.40307415,2.8694444
38fE5B4ghw0.005.mp4,0.0020999908447265625,0.7502999901771545,0.32014000415802,0.3517579220838545,1.6007000207901,0.0,0.5,0.18190476,0.19062941,0.90952384,0.0,0.33299999999999996,0.0754,0.14525770000000002,0.377,0.0,0.33299999999999996,0.0754,0.14525770000000002,0.377,-0.0018,0.0,-0.00036,0.0008049845,-0.0018,0.33299999999999996,1.0,0.8490000000000001,0.29095876,4.245,0.0,1.0,0.3952381,0.37449607,1.9761904
39BJkEXJpgc.001.mp4,0.00019997358322143557,0.0009999871253967283,0.000599980354309082,0.0005656950007132197,0.001199960708618164,0.0,0.4,0.2,0.28284273,0.4,0.0,0.084,0.042,0.059396967,0.084,0.0,0.0,0.0,0.0,0.0,-0.29600000000000004,0.0,-0.14800000000000002,0.20930362,-0.29600000000000004,0.9159999999999999,1.0,0.958,0.059396964000000003,1.916,0.125,0.4,0.2625,0.19445437,0.525
39BJkEXJpgc.003.mp4,0.0012000203132629395,0.23019999265670776,0.060159993171691885,0.0959578170237813,0.3007999658584595,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0678,0.101637594,0.33899999999999997,0.0,0.565,0.14400000000000002,0.24472944,0.72,-0.4497,0.3818,-0.08592000000000001,0.33982053,-0.4296,0.435,1.0,0.7882,0.21404369,3.9410000000000003,0.0,0.5,0.115384616,0.21757132,0.5769231
39BJkEXJpgc.005.mp4,0.0004000067710876465,0.9818999767303468,0.42232500016689295,0.4849118834818665,1.6893000006675718,0.0,0.25,0.09027777599999999,0.11866671599999999,0.36111109999999996,0.0,0.203,0.05075,0.1015,0.203,0.0,0.198,0.075,0.095057875,0.3,-0.4215,0.4019,0.09055,0.38822670000000004,0.3622,0.797,1.0,0.87425,0.09585537,3.497,0.0,0.3,0.116666675,0.14529663,0.46666670000000005
39o1zJFeM7E.001.mp4,0.6582000255584717,0.9939000010490416,0.8714250028133392,0.1591469864831236,3.485700011253357,0.0,0.35,0.218125,0.1593656,0.8725,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.18024999,0.16083196,0.72099996,0.0,0.7579,0.33035,0.3210808,1.3214,0.615,1.0,0.81975,0.16083194,3.279,0.0,0.545,0.27375,0.23077317,1.095
39o1zJFeM7E.002.mp4,0.9212999939918518,0.9991999864578248,0.982699990272522,0.03433656744960244,4.913499951362611,-0.1875,1.0,0.3825,0.4479157,1.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.531,0.3406,0.20931746,1.7030001000000001,0.0,0.6858,0.4681,0.29238853,2.3405,0.469,1.0,0.6594,0.20931746,3.2969999999999997,0.16666667,0.9,0.50666666,0.29097536,2.5333333
39o1zJFeM7E.003.mp4,0.001699984073638916,0.9987000226974488,0.5016250163316727,0.5731721048146065,2.0065000653266907,0.0,0.5,0.284375,0.22944112,1.1375,0.0,0.0,0.0,0.0,0.0,0.125,0.442,0.3075,0.13268133,1.23,0.4877,0.5719,0.53552496,0.043030112999999995,2.1420999,0.5579999999999999,0.875,0.6925,0.13268131,2.77,0.125,0.55833334,0.40833333,0.19400744,1.6333333
39o1zJFeM7E.004.mp4,0.002300024032592773,0.9990000128746032,0.6075500100851059,0.4374326593356734,2.430200040340424,0.0,0.5,0.284375,0.22944112,1.1375,0.0,0.0,0.0,0.0,0.0,0.121,0.355,0.278,0.10805554,1.112,0.4404,0.5719,0.5237,0.06260187,2.0948,0.645,0.879,0.722,0.10805555,2.888,0.125,0.55833334,0.40833333,0.19400744,1.6333333
3AyjQQYmqU4.000.mp4,0.003600001335144043,0.9067000150680542,0.4551500082015991,0.638588143800205,0.9103000164031982,0.5,1.0,0.75,0.35355338,1.5,0.0,0.252,0.126,0.17819092,0.252,0.0,0.341,0.1705,0.24112341,0.341,0.0,0.2732,0.1366,0.19318157,0.2732,0.40700000000000003,1.0,0.70350003,0.41931432,1.4070001,0.3,0.5,0.4,0.14142135,0.8
3AyjQQYmqU4.001.mp4,0.000800013542175293,0.9998000264167786,0.6407400131225586,0.4936339339352642,3.203700065612793,0.0,0.2,0.05666667,0.08787618,0.28333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.2,0.071666665,0.09923317,0.35833335
3AyjQQYmqU4.003.mp4,0.996399998664856,0.9977999925613404,0.9972999890645344,0.0007810172017315918,2.9918999671936035,-0.1,0.1,0.0,0.1,0.0,0.0,0.161,0.053666665999999995,0.09295339,0.161,0.0,0.0,0.0,0.0,0.0,-0.3182,0.0,-0.10606667,0.18371285,-0.3182,0.8390000000000001,1.0,0.94633335,0.0929534,2.839,0.0,0.2625,0.12083333,0.13248427,0.36249998
3DURnr95fMg.000.mp4,0.04490000009536743,0.996999979019165,0.6782333254814148,0.5484867689789423,2.0346999764442444,-0.121212125,0.25,0.04292929,0.18929291,0.12878788,0.0,0.071,0.023666667000000002,0.04099187,0.071,0.0,0.555,0.185,0.32042940000000003,0.555,-0.0763,0.3597,0.094466664,0.23284537,0.2834,0.445,1.0,0.7913333,0.30202705,2.374,0.0,0.5,0.32828283,0.2844022,0.9848485
3DURnr95fMg.002.mp4,0.0009999871253967283,0.9574999809265136,0.3888124972581864,0.4327440379246016,3.1104999780654907,-0.5,0.0,-0.09375,0.18600595,-0.75,0.0,1.0,0.125,0.35355338,1.0,0.0,0.306,0.03825,0.10818734,0.306,-0.0772,0.29600000000000004,0.027350001000000002,0.111861944,0.21880001,0.0,1.0,0.83675003,0.35464904,6.6940002000000005,0.0,1.0,0.175,0.3615443,1.4
3DURnr95fMg.004.mp4,0.000299990177154541,0.9997000098228456,0.5914199948310852,0.5282863574212389,2.957099974155426,-0.4,0.6,0.1309091,0.36661285,0.6545455,0.0,0.7240000000000001,0.2374,0.29569712,1.187,0.0,0.34,0.1404,0.14615847,0.7020000000000001,-0.5423,0.5574,-0.040179998,0.49674700000000005,-0.20089999,0.276,0.7809999999999999,0.6222,0.20333397,3.111,0.0,1.0,0.53818184,0.3559645,2.6909091
3GylAjrajHs.003.mp4,0.9833999872207642,0.9984999895095824,0.9940400004386902,0.006064078676219933,4.970200002193451,0.0,0.5,0.3,0.2738613,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.48860002,0.31545890000000004,2.443,0.0,0.6369,0.4739,0.27591494,2.3695,0.192,1.0,0.5114,0.31545886,2.557,0.0,0.6,0.36,0.32863355,1.8000001
3GylAjrajHs.004.mp4,0.21160000562667847,0.9965999722480774,0.770249992609024,0.37653399711410346,3.080999970436096,0.0,0.2,0.1,0.11547005,0.4,0.0,0.35200000000000004,0.20625,0.14934607,0.825,0.0,0.0,0.0,0.0,0.0,-0.29600000000000004,0.0,-0.18465,0.13962255,-0.7386,0.648,1.0,0.79375,0.14934607,3.175,0.0,0.2,0.1,0.11547005,0.4
3HA2W1s4oP8.000.mp4,0.001100003719329834,0.24779999256134036,0.05484000444412231,0.10793100372206486,0.2742000222206116,-0.375,0.0,-0.075,0.16770509,-0.375,0.0,0.249,0.0498,0.111356184,0.249,0.0,0.087,0.0174,0.03890758,0.087,-0.8339,0.0,-0.16677999999999998,0.3729314,-0.8339,0.664,1.0,0.9328,0.15026379,4.664,0.0,0.725,0.14500001,0.32422987,0.725
3HA2W1s4oP8.001.mp4,0.00010001659393310548,0.9984999895095824,0.25394999980926514,0.4964166828139167,1.0157999992370603,0.0,0.5,0.16071428,0.2360027,0.64285713,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.081750005,0.10367377,0.32700002,0.0,0.3612,0.09675,0.17671902,0.387,0.784,1.0,0.91824996,0.10367378,3.6729998999999998,0.0,0.5,0.20446429,0.24752817,0.81785715
3HA2W1s4oP8.002.mp4,0.002200007438659668,0.9889000058174132,0.6086000005404154,0.5307872691304162,1.8258000016212463,0.0,0.4,0.18888889,0.20092379999999999,0.56666666,0.0,0.13699999999999998,0.045666665,0.07909698,0.13699999999999998,0.0,0.301,0.10033333,0.17378242,0.301,-0.1511,0.5782,0.14236666,0.38492963,0.4271,0.6990000000000001,1.0,0.8540000000000001,0.15070169,2.562,0.0,1.0,0.42777777,0.51541066,1.2833333
3HA2W1s4oP8.003.mp4,0.7540000081062317,0.9994999766349792,0.9083799958229064,0.11602758084923337,4.5418999791145325,0.0,0.35,0.089999996,0.1516575,0.45,0.0,0.11800000000000001,0.0236,0.052771202999999996,0.11800000000000001,0.0,0.483,0.13780001,0.21259163,0.6890000000000001,0.0,0.4215,0.11492000000000001,0.18375856,0.5746,0.517,1.0,0.8386,0.22804339999999998,4.1930000000000005,0.0,0.65,0.33833334,0.32476485,1.6916666
3J7Cl3FXs1o.001.mp4,0.77920001745224,0.9973999857902528,0.9189666708310446,0.12134306880471987,2.756900012493133,0.0,0.35,0.11666667,0.20207259,0.35,0.0,0.0,0.0,0.0,0.0,0.085,0.5,0.30733335,0.20908451,0.922,0.0772,0.7269,0.35136667,0.33650246,1.0541,0.5,0.915,0.69266665,0.20908453,2.0780000000000003,0.0,0.55,0.18333334,0.31754264,0.55
3J7Cl3FXs1o.004.mp4,0.000299990177154541,0.9990000128746032,0.6640500028928121,0.5080747870308262,3.984300017356873,0.0,0.7,0.24208333,0.30112463,1.4525,0.0,0.087,0.0145,0.035517599999999996,0.087,0.0,0.46399999999999997,0.11699999999999999,0.19483635,0.7020000000000001,-0.2051,0.5356,0.11528333,0.27555665,0.6917,0.536,1.0,0.8685,0.18748626,5.211,0.0,0.6325,0.26791668,0.30659590000000003,1.6075001
3JAFkk42zPs.004.mp4,0.000299990177154541,0.01410001516342163,0.007200002670288086,0.009758091248333252,0.014400005340576172,-0.35,-0.3,-0.325,0.035355326,-0.65,0.0,0.706,0.353,0.49921736,0.706,0.0,0.0,0.0,0.0,0.0,-0.3412,0.0,-0.1706,0.24126484,-0.3412,0.294,1.0,0.647,0.4992174,1.294,0.6,0.6,0.6,0.0,1.2
3JAFkk42zPs.005.mp4,0.004299998283386231,0.9136000275611876,0.3529000083605449,0.49035338911216797,1.0587000250816343,0.1,0.2857143,0.22380954,0.1072222,0.6714286,0.0,0.16699999999999998,0.055666666,0.096417494,0.16699999999999998,0.0,0.115,0.038333334,0.06639528,0.115,-0.2732,0.0,-0.09106666599999999,0.15773210000000001,-0.2732,0.718,1.0,0.9059999999999999,0.16281278,2.718,0.2625,0.53571427,0.44464284,0.15774034,1.3339286
3JzvXA-Zfbs.000.mp4,0.0020999908447265625,0.9984999895095824,0.7488499879837036,0.4978339295721214,2.9953999519348145,0.0,0.2,0.05,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.2545,0.25873345,1.018,0.0,0.4939,0.23755,0.22929358,0.9502,0.385,1.0,0.74549997,0.25873345,2.9819999,0.0,0.4,0.1,0.2,0.4
3JzvXA-Zfbs.001.mp4,0.04339998960494995,0.9973000288009644,0.5276499986648561,0.5084538351074884,2.1105999946594243,-0.3,0.0,-0.075,0.15,-0.3,0.0,0.14,0.035,0.07,0.14,0.0,0.255,0.06375,0.1275,0.255,-0.3818,0.0951,-0.071675,0.21155459,-0.2867,0.745,1.0,0.90125,0.12331362,3.605,0.0,0.6,0.15,0.3,0.6
3JzvXA-Zfbs.002.mp4,0.7134000062942505,0.9997000098228456,0.8959666689236959,0.15859679210624852,2.687900006771088,0.03125,0.125,0.08541667,0.048546585999999996,0.25625,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.09433333599999999,0.08315247,0.28300000000000003,0.0,0.0772,0.05146667,0.044571444,0.1544,0.843,1.0,0.90566665,0.08315247,2.717,0.3,1.0,0.6,0.3605551,1.8
3JzvXA-Zfbs.003.mp4,0.00010001659393310548,0.9987000226974488,0.29067501425743103,0.4773936682036338,1.162700057029724,-0.08888889,0.33333334,0.061111115,0.18625617,0.24444446,0.0,0.105,0.02625,0.0525,0.105,0.0,0.32799999999999996,0.13075,0.16044392,0.523,0.0,0.5994,0.25472498,0.30316183,1.0188999,0.672,1.0,0.843,0.18164802,3.372,0.0,1.0,0.55972224,0.41582322,2.238889
3K16KyiAZHw.004.mp4,0.20770001411437988,0.9994000196456908,0.7659250050783157,0.3761163453756437,3.063700020313263,0.0,1.0,0.375,0.47871357,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25125,0.17239562,1.005,0.0,0.7351,0.507925,0.34120690000000004,2.0317,0.625,1.0,0.74875,0.17239562,2.995,0.0,0.5,0.2,0.24494898,0.8
3LAaFUSGvsU.001.mp4,0.0031999945640563965,0.1428999900817871,0.037666668494542435,0.05633423844488871,0.22600001096725464,-0.4,0.6,0.033333335,0.32041642,0.20000002,0.0,0.41200000000000003,0.19133334,0.21021006,1.148,0.0,0.22699999999999998,0.037833333,0.09267236,0.22699999999999998,-0.5423,0.7553,-0.0729,0.45698820000000007,-0.43739998,0.588,1.0,0.7708334,0.18815781,4.625,0.0,1.0,0.28333333,0.42150524,1.7
3LAaFUSGvsU.003.mp4,0.1152999997138977,0.40829998254776,0.2617999911308289,0.20718227474936604,0.5235999822616577,-0.16666667,-0.0525,-0.10958333,0.08072802400000001,-0.21916667,0.0,0.267,0.1335,0.18879749999999998,0.267,0.0,0.152,0.076,0.10748023,0.152,-0.7351,0.6129,-0.06109997599999999,0.95317996,-0.12219995,0.733,0.848,0.7905,0.08131728,1.581,0.06666667,0.484,0.27533334,0.29509923,0.5506667
3LAaFUSGvsU.004.mp4,0.0009999871253967283,0.9937999844551086,0.36413999795913704,0.4549376435309279,1.8206999897956848,-0.007142857,0.4,0.07857143,0.17971066,0.39285713,0.0,0.10800000000000001,0.0216,0.04829907,0.10800000000000001,0.0,0.111,0.0222,0.04964071,0.111,-0.3182,0.25,-0.013639999,0.20175539999999997,-0.06819999,0.889,1.0,0.9562,0.059984993,4.781000000000001,0.0,0.6,0.21357143,0.29615307,1.0678571000000001
3OoQBXWTGfE.000.mp4,0.000899970531463623,0.998199999332428,0.4453499913215637,0.4626112359932924,1.7813999652862549,-0.23958333,0.0,-0.11371527599999999,0.10557745,-0.45486109999999996,0.0,0.381,0.09525,0.1905,0.381,0.0,0.305,0.15075001,0.17409457,0.60300004,-0.1243,0.7487,0.1561,0.39938843,0.6244,0.315,1.0,0.75425,0.32478544,3.017,0.0,0.6,0.34722224,0.26533229999999997,1.388889
3OoQBXWTGfE.001.mp4,0.0,0.9958000183105468,0.4979000091552734,0.7041369456530759,0.9958000183105468,0.43333334,0.8,0.6166666999999999,0.2592725,1.2333333,0.0,0.0,0.0,0.0,0.0,0.311,0.608,0.45949998,0.2100107,0.91899997,0.6865,0.8836,0.78505003,0.13937074,1.5701001,0.392,0.6890000000000001,0.5405,0.21001072,1.081,0.68333334,0.75,0.7166667,0.04714045,1.4333334
3OoQBXWTGfE.002.mp4,0.06679999828338623,0.6897000074386597,0.37825000286102295,0.4404568204748564,0.7565000057220459,-0.15555556,0.0,-0.07777778,0.10999439,-0.15555556,0.0,0.07,0.035,0.04949747400000001,0.07,0.0,0.057999999999999996,0.028999999999999998,0.04101219,0.057999999999999996,-0.0516,0.0772,0.012800001,0.09107535,0.025600001,0.93,0.9420000000000001,0.9359999999999999,0.008485257,1.8719999999999999,0.0,0.2888889,0.14444445,0.20427531,0.2888889
3OoQBXWTGfE.004.mp4,0.9325000047683716,0.9950000047683716,0.9731000065803528,0.035197018363096536,2.9193000197410583,0.13636364,0.8,0.4287879,0.33876090000000003,1.2863636,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.705,0.494,0.19097379999999997,1.482,0.6124,0.8316,0.74813336,0.11857916,2.2444,0.295,0.667,0.506,0.19097382,1.518,0.45454547,0.75,0.59318185,0.14856406,1.7795453999999997
3P_D_bd-_NM.000.mp4,0.9983999729156494,0.9994000196456908,0.9988666574160258,0.0005033466054857127,2.9965999722480774,0.25,0.5,0.41666666,0.14433756,1.25,0.0,0.094,0.03133333,0.054270923,0.094,0.272,0.544,0.38066667,0.14400464,1.1420001,0.6369,0.6976,0.6717666999999999,0.03134204,2.0153,0.456,0.728,0.588,0.13617635,1.7639999,0.33333334,0.75,0.5611111,0.211038,1.6833334
3P_D_bd-_NM.001.mp4,0.000299990177154541,0.0059000253677368155,0.0031000077724456787,0.003959822858144027,0.006200015544891357,0.22916667,0.2857143,0.25744048,0.03998521,0.51488096,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,0.247,0.22899999999999998,0.025455842000000003,0.45799999999999996,0.34,0.8024,0.5712,0.32696617,1.1424,0.753,0.789,0.7709999999999999,0.025455812,1.5419999999999998,0.53571427,0.5625,0.54910713,0.018940372,1.0982143
3P_D_bd-_NM.003.mp4,0.010599970817565918,0.5049999952316284,0.2577999830245972,0.34959360988197824,0.5155999660491943,-0.0125,0.2,0.09375,0.1502602,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.596875,0.3984375,0.28063299999999997,0.796875
3P_D_bd-_NM.005.mp4,0.001100003719329834,0.9983999729156494,0.6440375000238419,0.4305325330826008,5.152300000190736,0.0,0.5,0.11707589,0.1750777,0.9366071,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.068,0.19233306,0.544,0.0,0.6976,0.0872,0.24663885,0.6976,0.456,1.0,0.932,0.19233304,7.456,0.0,0.6,0.23973215,0.25867906,1.9178572
3Q3SB1dVAng.000.mp4,0.4352999925613403,0.9785000085830688,0.7698249965906143,0.25679075208518626,3.0792999863624573,0.0,0.5,0.125,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.5,0.125,0.25,0.5
3Q3SB1dVAng.001.mp4,0.003600001335144043,0.02369999885559082,0.013650000095367432,0.014212844548540706,0.027300000190734863,0.0,0.05,0.025,0.03535534,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.5,0.70710677,1.0
3Q3SB1dVAng.002.mp4,0.07740002870559692,0.9625999927520752,0.5200000107288361,0.6259308972833528,1.040000021457672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.15833333,0.079166666,0.11195857,0.15833333
3Q3SB1dVAng.003.mp4,0.8338999748229979,0.9919999837875366,0.8951666553815206,0.0848389240736674,2.6854999661445618,0.0,0.25,0.083333336,0.14433756,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.25,0.083333336,0.14433756,0.25
3Q3SB1dVAng.005.mp4,0.0037000179290771493,0.9984999895095824,0.6635000109672546,0.5714263145205353,1.9905000329017641,0.0,0.16666667,0.055555556,0.09622505,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.127,0.11121601,0.38099998,0.0,0.34,0.2044,0.18013905,0.6132,0.7929999999999999,1.0,0.87299997,0.111216016,2.6189999999999998,0.0,0.3,0.1,0.17320509,0.3
3R2LrAKCWr8.001.mp4,0.045799970626831055,0.9984999895095824,0.5085666577021279,0.47693065684049,1.5256999731063845,0.0,0.425,0.26666668,0.23228933,0.8,0.0,0.11599999999999999,0.038666666,0.06697263,0.11599999999999999,0.0,0.301,0.13733333,0.15221804,0.41200000000000003,-0.0258,0.6808,0.21833333,0.4007156,0.65500003,0.6990000000000001,1.0,0.8240000000000001,0.15684706,2.4720001,0.0,0.95,0.52037036,0.48145655,1.5611111
3R2LrAKCWr8.002.mp4,0.011500000953674316,0.9995999932289124,0.6763333380222321,0.4524024653965979,4.058000028133392,0.0,0.6,0.21666667,0.29944393,1.3000001,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.12916666,0.1523974,0.775,0.0,0.5859,0.25196666,0.29025313,1.5118,0.6779999999999999,1.0,0.87083334,0.15239741,5.225,0.0,0.9,0.40833333,0.45652673,2.4499998
3RhBqNzCMG8.001.mp4,0.003300011157989502,0.9958000183105468,0.6015000144640604,0.5267309307266572,1.8045000433921812,0.0,0.3121212,0.1790404,0.16105628,0.5371212,0.0,0.39799999999999996,0.13266666,0.22978541,0.39799999999999996,0.0,0.303,0.10099999999999999,0.17493713,0.303,-0.6486,0.7269,0.0261,0.6881213,0.0783,0.602,1.0,0.76633334,0.20786132,2.299,0.0,0.5681818000000001,0.27828282,0.28426895,0.8348485000000001
3S72dDIm1fM.000.mp4,0.038100004196166985,0.9925000071525574,0.5153000056743622,0.6748627140549246,1.0306000113487244,0.0,0.4,0.2,0.28284273,0.4,0.099,0.107,0.10300000000000001,0.005656855,0.20600000000000002,0.0,0.191,0.0955,0.13505739,0.191,-0.29600000000000004,0.4588,0.08139999,0.5337242,0.16279998,0.7020000000000001,0.9009999999999999,0.8015,0.14071426,1.6030000000000002,0.0,0.2625,0.13125,0.18561551,0.2625
3S72dDIm1fM.001.mp4,0.000299990177154541,0.8536000251770021,0.2847333351771037,0.492653004906679,0.8542000055313109,0.0,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.5,0.27083334,0.25259075,0.8125
